-21.006,-29.925,13.642
-48.428,-26.337,1.770
-21.601,-13.973,7.479

3.365,-33.379,13.008
33.885,-40.094,-1.887
8.725,-16.400,5.197

-8.326,-9.947,5.280
-9.498,-11.287,5.266
-10.802,-13.627,4.103
-14.739,-15.428,5.099

-6.681,-8.104,6.055
-7.974,-8.984,7.917
-9.407,-10.420,8.872
-13.169,-13.355,9.563

-9.049,-6.691,4.453
-8.734,-6.958,7.061
-9.642,-8.149,9.658
-14.717,-11.491,10.045

-11.595,-7.114,5.017
-10.816,-6.428,6.010
-11.600,-6.696,9.574
-15.701,-9.702,9.574

-13.121,-5.733,6.461
-13.030,-4.718,8.192
-14.646,-5.336,10.022
-17.187,-8.898,9.173

-22.305,-12.197,4.499
-26.512,-13.181,4.139
-20.454,-17.096,4.816
-25.368,-19.666,3.893
-16.938,-13.517,8.211

-3.698,-11.682,7.868
-2.249,-13.870,7.215
1.092,-15.862,5.794
3.632,-17.818,5.126

-3.022,-9.951,8.129
-2.265,-9.591,10.093
-0.409,-10.142,11.870
3.655,-13.738,11.356

-3.159,-9.244,5.805
-2.182,-8.471,8.280
0.079,-8.687,9.502
5.371,-11.568,10.333

-2.132,-8.943,4.347
-1.251,-8.301,5.796
0.942,-7.630,7.570
5.446,-10.367,8.861

-0.596,-9.520,2.993
0.065,-8.929,3.726
1.524,-8.146,5.393
5.626,-9.505,7.034

11.764,-15.521,3.524
14.224,-16.770,3.409
7.704,-19.300,5.100
10.980,-22.184,4.854
7.030,-12.967,8.679

-16.831,-6.799,8.174
-5.336,-8.900,4.394

2.911,-14.048,13.084
-4.786,-8.983,4.628

-4.796,-7.731,4.206
-7.069,-10.361,3.837
