-19.593,-35.214,17.347
-43.093,-30.910,4.612
-21.203,-16.880,6.615

7.859,-37.120,19.393
24.484,-31.561,1.755
9.624,-16.599,7.638

-8.800,-10.543,4.966
-9.848,-13.570,4.999
-10.921,-15.634,4.770
-13.985,-17.652,5.300

-8.061,-9.414,5.066
-8.857,-10.236,7.492
-9.935,-11.050,8.938
-13.157,-14.550,9.883

-11.073,-9.778,4.592
-10.256,-9.083,6.347
-11.125,-9.365,9.803
-14.972,-12.835,10.395

-13.494,-11.240,4.697
-12.507,-9.451,5.342
-12.697,-8.663,7.782
-16.144,-11.409,9.518

-16.614,-10.400,5.626
-15.556,-8.998,5.270
-15.158,-8.251,7.053
-17.441,-10.965,8.666

-22.111,-15.316,4.274
-24.751,-16.396,3.850
-19.735,-19.306,6.165
-22.545,-20.959,5.796
-17.250,-15.223,8.569

-3.055,-11.127,10.903
-1.527,-12.574,10.261
1.821,-15.487,9.590
4.930,-18.164,8.600

-2.528,-7.529,11.493
-0.750,-7.193,12.080
1.702,-7.719,12.803
5.109,-11.901,12.965

-2.719,-8.626,8.387
-1.638,-7.899,9.031
0.948,-7.070,10.319
6.458,-10.551,11.206

-2.197,-9.664,6.645
-0.937,-8.461,7.164
1.777,-7.590,8.771
6.746,-10.119,9.234

-1.283,-9.232,5.739
0.552,-8.549,6.491
2.320,-8.072,7.302
6.516,-10.153,7.146

9.538,-15.932,4.543
11.479,-17.554,3.848
7.515,-18.847,8.805
9.310,-20.893,7.870
6.596,-12.937,10.265

-3.421,-10.595,4.351
-16.910,-10.425,6.494

-3.010,-11.218,5.193
-0.163,-7.666,17.076

-3.408,-9.923,4.231
-4.513,-13.546,4.032
