-12.426,-30.820,18.767
-34.550,-31.420,2.353
-13.617,-16.516,5.101
17.082,-33.400,19.078
40.169,-24.877,3.034
16.811,-12.375,5.337
-0.797,-11.448,7.999
-2.790,-13.765,7.389
-4.728,-16.082,7.529
-7.985,-19.384,5.391
-1.056,-10.543,9.552
-1.996,-9.943,11.197
-4.568,-10.229,12.847
-8.563,-13.093,11.858
-0.440,-10.153,7.569
-1.964,-9.403,8.793
-4.822,-8.791,10.665
-9.801,-11.623,10.150
0.521,-9.130,5.334
-1.445,-8.903,6.093
-5.462,-9.121,7.497
-9.466,-10.420,7.854
-1.226,-9.521,4.451
-3.357,-9.672,4.749
-5.491,-9.954,5.155
-9.309,-10.684,5.577
-13.270,-16.393,2.133
-15.982,-18.401,1.549
-12.316,-19.816,6.441
-15.205,-21.706,6.007
-11.262,-14.464,6.411
3.031,-9.816,8.478
5.826,-10.889,7.958
8.835,-12.433,7.268
11.595,-14.533,5.977
2.488,-7.561,6.527
3.363,-6.459,7.525
5.597,-5.031,9.277
10.524,-6.749,10.187
2.662,-9.320,5.269
3.348,-7.720,5.400
5.831,-4.799,7.000
11.229,-5.550,7.962
3.803,-10.180,3.759
3.980,-8.047,4.227
6.026,-5.530,5.023
11.157,-5.161,5.833
5.038,-10.266,3.184
4.875,-8.117,3.104
6.262,-5.796,3.470
10.353,-5.576,3.565
16.977,-11.044,1.858
18.499,-11.767,1.941
14.374,-15.319,5.265
16.393,-16.036,5.493
14.153,-8.787,4.921
-9.518,-9.815,14.892
0.366,-9.874,4.551
9.442,-6.272,12.444
1.172,-10.100,4.444
1.451,-10.790,4.345
1.079,-7.440,4.057
