-22.598,-30.137,13.142
-51.829,-30.451,1.952
-24.133,-11.893,5.044
4.243,-31.932,14.878
31.916,-34.750,3.089
5.580,-13.449,7.371
-10.947,-5.859,7.991
-12.823,-7.309,7.127
-15.200,-10.482,6.753
-16.795,-12.403,5.829
-10.211,-3.840,7.734
-12.157,-3.208,9.013
-14.560,-3.619,10.163
-18.212,-6.640,10.002
-9.112,-3.075,5.623
-11.144,-3.063,6.294
-14.240,-3.254,7.311
-19.582,-5.415,8.145
-10.206,-3.869,3.970
-11.946,-3.776,4.231
-14.603,-4.159,4.785
-19.429,-4.660,5.905
-12.790,-1.796,3.609
-14.167,-2.218,3.518
-16.040,-2.753,3.874
-19.158,-4.932,3.937
-22.442,-10.614,1.812
-25.988,-13.289,1.186
-20.404,-13.894,5.253
-24.360,-16.148,5.286
-20.580,-7.058,6.973
-6.111,-7.398,5.375
-6.048,-9.590,5.858
-2.794,-13.508,5.906
0.598,-15.376,5.546
-5.098,-6.398,6.666
-4.916,-6.353,8.554
-4.618,-6.032,10.725
-1.414,-10.421,11.367
-4.836,-6.140,3.451
-4.340,-5.139,5.456
-3.471,-4.849,8.062
0.406,-8.435,10.805
-3.160,-8.026,3.147
-3.089,-6.195,4.009
-1.963,-4.974,6.486
1.154,-7.367,8.627
-3.433,-7.088,2.160
-2.371,-6.715,3.074
-1.300,-6.395,4.538
2.032,-7.444,7.074
5.914,-12.051,5.600
8.094,-13.490,5.050
2.633,-16.529,6.369
6.175,-18.632,5.637
2.406,-11.032,9.532
-17.280,-5.873,11.770
-6.693,-4.100,3.945
-0.784,-14.080,9.389
-6.377,-4.596,3.757
-7.506,-5.000,3.829
-4.103,-4.381,3.655
