-16.554,-41.878,18.719
-44.465,-47.812,-3.270
-14.439,-15.319,5.379

8.242,-40.509,18.027
26.119,-32.591,3.734
9.082,-13.722,4.718

-3.962,-7.456,10.142
-6.334,-9.082,9.403
-8.111,-12.365,8.621
-11.068,-15.608,7.601

-5.074,-4.352,11.797
-7.310,-5.292,12.528
-8.687,-6.096,12.858
-11.996,-9.582,11.533

-3.917,-4.818,9.202
-6.709,-4.590,9.744
-8.613,-4.931,10.361
-13.090,-8.119,9.626

-4.468,-4.342,7.588
-6.459,-4.265,7.835
-9.118,-4.643,7.994
-13.261,-7.511,7.314

-4.712,-5.253,5.798
-6.339,-5.209,5.800
-8.546,-5.575,5.555
-12.273,-7.574,5.069

-15.443,-15.427,2.401
-18.044,-18.408,1.660
-13.397,-17.743,7.040
-15.857,-20.175,6.695
-13.650,-11.531,6.988

-0.343,-5.504,9.273
0.809,-6.794,9.515
2.473,-9.902,9.502
6.826,-13.337,8.328

0.800,-0.030,11.271
1.646,-0.808,12.468
3.713,-2.861,12.820
5.545,-7.024,12.084

-1.763,-3.451,7.762
0.345,-1.730,8.934
2.793,-1.927,10.109
6.913,-5.155,10.623

-1.423,-3.551,6.085
0.767,-2.798,6.463
3.023,-2.473,7.496
7.412,-4.577,8.402

-0.517,-2.954,6.302
1.473,-4.012,5.752
3.146,-4.352,5.712
7.112,-4.791,5.791

11.371,-11.902,4.145
14.970,-15.236,3.751
9.049,-14.718,8.328
11.876,-18.471,7.616
8.818,-8.318,8.597

-7.226,-6.932,17.956
-3.520,-5.620,4.302

2.885,-2.447,14.103
-2.746,-5.644,4.611

-3.817,-4.482,4.270
-4.299,-7.804,3.931
