-16.412,-35.115,13.330
-38.800,-25.754,2.349
-16.568,-12.763,4.846

10.397,-39.758,11.842
35.783,-23.779,2.328
9.016,-12.567,6.836

-4.196,-10.310,7.771
-6.030,-11.660,8.105
-7.900,-13.467,8.587
-11.453,-15.758,8.198

-3.636,-9.162,6.534
-5.191,-8.052,6.395
-7.151,-7.253,7.207
-10.403,-10.043,8.555

-4.231,-11.637,5.067
-4.539,-9.955,4.755
-6.000,-7.882,5.208
-10.546,-8.688,6.754

-4.537,-11.910,2.770
-5.879,-10.172,2.437
-7.825,-9.227,2.740
-10.985,-8.322,5.044

-5.339,-11.359,0.788
-7.429,-10.990,0.643
-9.057,-10.166,1.171
-12.282,-9.374,2.945

-15.731,-12.463,2.572
-17.600,-13.138,2.668
-14.399,-15.983,8.038
-16.656,-16.910,7.908
-13.014,-11.066,6.514

-1.113,-14.086,6.649
0.750,-16.323,5.826
2.981,-17.783,4.502
7.679,-18.588,5.165

-2.126,-12.738,6.988
-0.994,-12.869,9.132
1.195,-12.618,10.936
4.003,-15.425,9.479

-0.803,-11.307,4.596
-0.455,-10.972,6.483
0.347,-11.419,7.970
4.928,-13.024,9.234

0.833,-11.645,1.834
0.130,-10.614,3.986
1.482,-9.835,6.624
5.804,-11.160,8.425

1.764,-11.109,1.524
1.870,-9.773,3.426
2.971,-9.090,5.181
6.315,-9.705,6.610

9.726,-11.256,3.636
11.603,-12.121,2.747
7.984,-18.056,5.034
10.426,-18.760,4.327
7.322,-13.517,7.565

-12.615,-6.748,13.321
-2.627,-10.975,4.284

3.939,-18.109,11.908
-2.053,-10.625,5.072

-2.520,-12.161,4.115
-0.200,-9.457,4.028
