-19.706,-36.218,11.660
-42.035,-24.779,1.715
-19.288,-14.647,4.221

9.442,-40.483,12.599
43.767,-41.609,-0.578
12.285,-16.465,3.831

-6.070,-15.399,7.404
-8.038,-16.417,6.773
-9.770,-18.455,6.008
-14.831,-18.373,4.676

-5.396,-13.582,6.156
-6.848,-13.106,8.008
-9.274,-12.893,9.281
-13.395,-13.659,8.973

-3.843,-12.528,4.955
-5.785,-11.504,5.822
-8.501,-10.860,7.381
-13.432,-11.089,8.523

-5.663,-12.344,2.686
-6.286,-10.818,4.251
-7.718,-9.052,6.050
-12.734,-9.117,6.718

-8.443,-12.794,1.457
-8.615,-11.373,2.541
-9.770,-9.618,4.312
-13.116,-8.403,4.813

-21.505,-14.040,2.218
-24.608,-15.579,2.160
-18.921,-19.190,4.048
-22.524,-20.852,4.404
-15.766,-13.891,6.428

0.851,-12.820,9.159
2.118,-13.604,8.280
3.381,-17.118,7.069
7.256,-19.979,5.502

2.104,-8.385,9.356
3.750,-7.196,9.687
7.182,-7.867,9.695
7.976,-12.239,8.985

-0.520,-10.998,6.903
1.633,-9.537,7.027
3.906,-7.290,6.940
8.545,-10.530,6.542

-1.317,-11.603,5.118
0.536,-10.252,4.748
3.482,-9.290,4.057
7.552,-10.282,4.190

-0.734,-11.316,3.985
0.786,-10.987,3.524
2.943,-11.348,2.908
6.219,-11.043,2.074

12.656,-17.085,1.323
15.775,-19.083,1.047
11.485,-19.609,6.104
14.193,-21.769,5.693
9.110,-12.461,4.636

-13.355,-16.077,11.546
-2.232,-13.330,4.203
4.121,-8.912,13.931
-1.613,-13.573,4.334

-2.607,-12.285,4.192
-2.828,-15.564,3.975
