-18.880,-30.296,15.198
-38.634,-23.717,3.629
-14.956,-11.616,5.475

9.614,-33.498,16.733
30.582,-25.777,2.366
9.244,-14.733,6.187

-3.767,-5.394,6.628
-4.894,-7.884,7.668
-7.505,-9.651,8.197
-10.974,-12.857,7.938

-4.040,-4.175,5.739
-5.669,-2.319,6.724
-7.481,-2.445,7.522
-10.897,-4.951,9.059

-3.919,-5.846,4.408
-5.020,-3.258,4.289
-7.522,-2.568,5.069
-12.256,-4.301,6.972

-6.051,-5.677,3.389
-5.410,-3.603,3.412
-8.270,-2.459,3.849
-12.317,-4.044,5.185

-4.994,-4.784,3.427
-7.573,-4.442,1.491
-9.393,-3.051,2.299
-12.581,-5.248,3.137

-15.407,-11.645,2.992
-18.774,-13.425,2.608
-14.008,-14.580,7.518
-17.879,-15.241,7.356
-13.450,-7.613,6.433

-2.145,-10.644,8.180
-0.842,-12.417,7.615
1.458,-14.588,6.670
5.006,-16.608,5.745

-2.035,-8.495,7.533
-0.921,-7.822,9.085
0.782,-7.943,10.976
4.468,-11.959,11.089

-1.178,-8.571,4.644
-0.866,-7.514,6.799
1.075,-7.157,8.867
5.859,-9.740,9.972

-0.338,-9.619,2.897
0.095,-8.549,4.410
1.791,-6.671,6.878
6.309,-9.028,7.688

-1.568,-8.391,2.209
0.091,-8.279,2.803
2.088,-8.389,3.617
5.818,-7.911,5.370

9.949,-12.162,3.115
12.189,-13.599,2.941
6.345,-17.284,5.254
9.682,-19.261,5.118
7.881,-12.093,7.636

-8.631,2.508,12.769
-3.441,-7.665,4.085

3.851,-13.947,12.139
-2.753,-7.860,4.569

-3.952,-8.397,4.188
-0.911,-7.755,3.938
