18.131,-30.265,-19.442
39.798,-35.925,-2.425
16.218,-18.090,-4.223

-11.601,-30.460,-19.875
-29.423,-26.823,-2.286
-10.481,-12.984,-6.537

4.393,-11.712,-6.073
6.776,-12.605,-6.037
8.423,-15.330,-5.624
11.203,-18.731,-4.707

4.894,-9.730,-7.592
6.136,-9.966,-8.981
7.459,-10.817,-10.358
11.527,-14.625,-11.533

5.676,-8.101,-5.808
7.365,-8.773,-7.689
8.752,-9.601,-9.017
13.428,-13.207,-10.709

6.836,-7.581,-4.347
8.767,-7.919,-6.295
10.311,-8.419,-7.984
14.532,-11.880,-9.225

10.485,-7.812,-5.470
11.582,-6.928,-6.699
13.433,-7.428,-8.106
15.512,-10.814,-7.312

17.786,-15.346,-3.786
18.859,-16.733,-3.470
13.601,-19.928,-4.883
15.256,-21.436,-4.490
14.711,-15.671,-7.771

2.212,-9.078,-6.701
0.177,-10.875,-7.272
-2.494,-12.691,-8.460
-6.947,-14.755,-7.506

2.041,-5.882,-8.798
0.485,-3.681,-9.563
-1.786,-3.664,-10.762
-5.051,-7.234,-10.842

3.060,-6.276,-6.005
1.178,-4.483,-6.461
-1.447,-3.724,-7.297
-5.932,-5.568,-8.993

2.094,-7.261,-4.753
0.926,-5.973,-4.322
-1.243,-4.184,-4.735
-5.810,-5.224,-6.444

0.801,-7.324,-3.347
-1.207,-6.381,-3.733
-2.800,-5.942,-3.920
-5.687,-6.101,-4.174

-12.096,-11.237,-4.547
-13.991,-13.174,-3.748
-9.113,-15.505,-7.744
-11.120,-17.243,-7.537
-8.478,-9.334,-8.439

10.466,-16.713,-13.545
4.175,-8.093,-4.150

-3.666,-5.851,-13.886
3.510,-8.183,-4.396

2.835,-8.074,-4.200
5.855,-6.481,-3.859
