-18.651,-35.855,15.741
-44.063,-30.119,4.375
-17.235,-16.270,3.620

13.025,-34.615,14.268
34.156,-24.831,2.940
13.653,-14.487,6.063

-3.774,-11.508,9.848
-5.378,-12.818,9.353
-8.119,-15.138,7.317
-12.002,-17.855,4.945

-4.632,-9.667,9.214
-6.301,-8.706,11.106
-7.992,-8.661,11.837
-11.624,-12.016,10.549

-2.688,-9.808,6.641
-4.649,-8.651,8.367
-7.304,-7.813,9.248
-12.291,-9.472,8.711

-3.492,-10.768,4.704
-4.700,-9.305,5.876
-6.648,-7.580,7.065
-11.775,-8.960,6.593

-5.226,-12.269,3.805
-5.479,-9.994,4.170
-6.970,-8.595,4.703
-10.675,-9.198,4.277

-15.853,-12.836,1.841
-18.101,-14.326,1.480
-14.208,-17.288,5.840
-16.295,-18.407,5.283
-13.687,-11.665,6.811

1.329,-12.537,6.638
2.293,-14.607,7.838
5.347,-15.907,8.457
8.877,-17.506,8.032

2.080,-11.191,7.967
3.318,-9.904,8.559
4.173,-7.898,10.431
9.608,-10.141,10.812

1.518,-10.209,6.230
3.260,-9.017,7.135
5.428,-6.339,7.887
10.426,-8.353,8.016

1.684,-11.488,4.422
2.776,-10.129,4.450
4.749,-8.283,4.806
10.065,-8.665,5.584

3.651,-11.745,3.933
3.330,-10.914,3.351
4.926,-9.180,3.669
9.034,-9.804,3.380

12.860,-13.492,2.558
16.058,-16.485,1.393
12.738,-17.531,7.039
15.075,-18.594,7.013
12.066,-12.659,7.134

-11.607,-11.264,14.049
-0.939,-10.490,4.706

10.030,-13.853,11.565
0.081,-10.644,4.312

-0.102,-9.343,4.280
-2.360,-12.299,3.977
