-16.769,-30.648,19.275
-36.661,-22.902,1.305
-14.130,-10.768,6.826

9.325,-34.412,19.240
32.869,-32.714,0.190
14.451,-15.332,5.497

-2.858,-7.127,10.252
-4.439,-8.337,9.451
-7.007,-11.278,9.133
-9.589,-13.808,8.441

-2.499,-4.556,10.915
-3.932,-3.638,11.957
-6.763,-4.102,12.696
-9.942,-7.360,11.312

-1.488,-4.788,8.465
-3.295,-3.886,9.156
-5.691,-3.251,9.654
-10.866,-6.091,8.933

-1.386,-6.089,5.391
-3.022,-5.754,5.536
-6.291,-5.651,6.077
-10.787,-5.591,6.947

-3.690,-6.602,4.883
-5.441,-6.735,4.389
-7.147,-6.635,4.509
-10.298,-6.448,4.791

-14.284,-11.229,4.274
-17.990,-13.363,3.609
-12.243,-15.441,7.425
-16.314,-17.171,6.616
-12.509,-9.560,7.447

3.713,-9.684,7.455
4.777,-11.531,7.930
6.743,-14.525,8.145
9.840,-17.158,7.208

4.818,-7.968,9.231
6.099,-6.868,10.218
8.722,-7.056,11.674
11.619,-10.617,11.041

4.363,-6.557,7.844
5.854,-6.165,8.189
9.447,-5.671,9.222
12.998,-9.324,8.802

3.724,-6.847,5.541
6.142,-6.211,6.055
8.943,-6.357,6.543
12.864,-9.145,6.664

3.724,-6.847,5.541
6.142,-6.211,6.055
8.943,-6.357,6.543
12.864,-9.145,6.664

14.743,-15.837,2.021
16.878,-18.238,1.227
11.853,-18.851,6.149
14.499,-20.835,5.699
13.601,-12.155,6.673

-8.632,-5.436,14.993
0.750,-6.323,4.579

9.738,-11.127,11.576
1.356,-6.646,4.833

0.275,-7.716,4.103
3.215,-5.906,3.894
