-14.809,-30.985,18.523
-37.567,-25.708,2.058
-13.102,-10.484,3.950

17.444,-31.643,17.602
35.724,-26.134,2.328
18.980,-17.430,5.712

-0.063,-6.029,8.561
-1.899,-7.629,7.713
-4.024,-9.420,6.829
-7.498,-11.947,6.298

0.967,-3.913,6.580
-1.272,-3.684,7.051
-3.403,-3.626,7.827
-8.425,-4.910,8.418

1.370,-5.606,4.751
-0.500,-4.310,4.915
-3.714,-3.479,5.732
-9.216,-4.229,6.286

-2.063,-8.816,3.957
-0.570,-5.460,4.435
-3.804,-4.107,3.506
-9.010,-3.929,4.246

-3.494,-8.421,3.451
-3.407,-6.614,2.292
-4.313,-4.843,1.744
-8.821,-4.137,2.149

-11.769,-11.467,6.355
-13.645,-12.604,6.535
-12.192,-11.427,-0.150
-14.585,-12.239,0.491
-11.266,-6.719,5.060

6.141,-8.547,7.421
7.725,-10.989,7.470
10.897,-13.222,6.525
15.512,-16.846,5.466

6.624,-5.693,7.217
8.223,-6.174,8.402
10.606,-6.381,9.657
14.173,-9.522,10.790

6.867,-6.046,4.983
8.289,-5.969,5.822
10.979,-6.255,7.108
15.787,-8.028,9.102

7.248,-6.862,3.229
9.126,-6.609,3.930
11.482,-6.295,5.115
16.349,-7.641,6.856

7.956,-10.370,3.295
10.533,-9.234,2.913
12.995,-8.266,3.486
16.658,-7.904,4.902

19.161,-14.318,3.029
21.120,-15.976,2.688
15.117,-17.908,5.829
17.188,-19.299,5.777
17.262,-13.455,7.575

-8.683,-5.899,10.367
4.267,-4.779,4.311

12.628,-12.062,10.477
4.857,-5.056,4.403

3.031,-5.280,4.222
6.523,-6.045,3.855
