-16.174,-38.240,12.420
-38.701,-21.977,2.598
-15.616,-13.263,3.433

8.681,-37.149,12.340
29.153,-23.011,1.390
6.900,-13.409,9.142

-4.025,-11.162,7.028
-5.612,-12.643,6.680
-7.248,-14.485,5.886
-12.156,-15.535,4.046

-3.256,-11.034,6.757
-4.350,-10.411,8.315
-6.487,-10.228,9.762
-10.359,-11.678,8.569

-3.205,-9.013,5.234
-3.830,-8.604,6.829
-6.336,-7.861,8.789
-11.243,-9.467,7.994

-4.504,-6.890,5.999
-5.623,-5.806,6.889
-8.272,-5.608,7.423
-11.357,-8.118,6.335

-8.460,-4.350,5.397
-9.769,-3.907,5.665
-11.668,-5.122,5.523
-11.819,-7.293,4.452

-16.535,-11.970,0.690
-19.444,-13.377,0.741
-14.284,-15.863,3.486
-17.451,-17.576,3.421
-13.214,-11.217,5.453

-4.775,-8.907,9.838
-4.100,-11.104,9.492
-1.793,-13.482,8.424
1.363,-14.655,8.009

-5.447,-7.135,10.372
-4.640,-7.304,12.180
-2.707,-8.339,13.567
-0.355,-11.405,12.881

-1.290,-7.955,7.040
-2.854,-6.904,8.624
-3.104,-7.329,10.603
0.603,-9.489,12.452

1.876,-7.626,7.358
-0.224,-8.061,7.139
-1.734,-7.009,8.968
1.844,-7.853,11.804

2.657,-8.838,6.683
0.921,-8.327,7.126
-0.006,-7.188,8.498
2.421,-6.857,9.868

7.314,-10.434,7.321
10.559,-12.570,6.234
3.126,-15.285,7.841
6.615,-17.050,7.025
3.394,-10.714,10.897

-11.907,-13.483,13.975
-2.542,-9.427,4.175

-3.299,-9.968,16.416
-2.480,-9.723,4.869

-3.648,-10.093,4.514
0.006,-10.091,3.882
