-20.245,-31.158,21.951
-39.716,-27.309,2.657
-17.723,-11.147,4.612

8.563,-38.973,20.755
30.799,-33.991,-1.349
10.250,-11.779,4.933

-5.200,-8.886,5.008
-7.279,-10.423,5.101
-9.632,-12.294,4.757
-12.561,-14.944,4.293

-3.833,-7.891,6.020
-4.981,-7.708,7.219
-7.533,-7.806,8.483
-12.047,-9.132,9.033

-3.886,-5.484,5.536
-5.378,-5.335,6.188
-7.856,-5.524,7.275
-13.575,-7.822,7.510

-4.985,-5.974,3.159
-6.710,-5.618,3.762
-9.195,-5.300,4.769
-14.172,-6.758,5.911

-8.166,-4.600,2.973
-9.860,-4.341,3.462
-11.756,-4.420,3.770
-14.835,-6.709,3.694

-18.239,-11.550,1.308
-20.042,-13.339,1.068
-15.685,-15.385,4.835
-18.249,-16.962,4.809
-15.606,-10.167,5.163

-0.451,-7.639,8.844
1.168,-8.364,7.906
3.054,-10.435,7.171
5.667,-14.090,5.882

-0.814,-4.777,8.116
0.870,-3.325,9.655
3.319,-4.063,10.538
6.094,-6.994,10.539

-1.047,-3.950,6.328
1.046,-3.272,7.214
3.210,-2.931,8.080
7.554,-5.834,8.762

-0.739,-3.777,4.790
1.165,-3.775,5.035
3.810,-3.706,5.906
8.054,-5.055,6.553

1.188,-4.202,3.618
2.836,-3.674,3.813
5.085,-3.640,4.363
8.140,-5.633,4.149

10.243,-11.563,1.675
12.881,-13.570,1.386
8.602,-13.837,6.969
11.167,-17.549,5.590
9.258,-9.217,7.276

-13.948,-12.544,9.826
-2.352,-6.412,4.042

5.524,-5.684,14.119
-1.942,-6.614,4.335

-2.122,-7.012,4.128
-0.649,-4.014,3.840
